FECHA;PRECTOTCORR;ALLSKY_SFC_SW_DWN
20230503;0;26,8
20230504;0;25,06
20230505;0;23,2
20230506;0;20,31
20230507;0;23,68
20230508;0;22,03
20230509;0,02;22,05
20230510;0,02;15,64
20230511;0;22,45
20230512;0;23,66
20230513;0;21,4
20230514;0,19;12,76
20230515;0,2;15,8
20230516;0,44;14,3
20230517;0,48;20,61
20230518;0;21,22
20230519;0;20,59
20230520;0,09;18,99
20230521;6,16;10,81
20230522;3,16;21,58
20230523;0,11;22,51
20230524;0,09;20,22
20230525;1,26;9,46
20230526;0,07;17,63
20230527;0,22;16,71
20230528;0,07;22,17
20230529;0,21;19,44
20230530;0,25;9,51
20230531;0,03;23,03
20230601;0,03;22,07
20230602;0;17,14
20230603;0;25,26
20230604;0,33;20,21
20230605;0,15;7,84
20230606;0;19,79
20230607;0;23,66
20230608;4,2;18,41
20230609;0,27;18,52
20230610;0,15;17,9
20230611;0,17;15,67
20230612;0;22,16
20230613;0;24,27
20230614;0;21,88
20230615;0;17,46
20230616;0;18,73
20230617;0,03;18,47
20230618;0,01;21,54
20230619;0;24,27
20230620;0;25,09
20230621;0;22,37
20230622;0,09;24,15
20230623;0,06;23,53
20230624;0,02;17,95
20230625;0;14,02
20230626;0,02;19,83
20230627;0,01;15,57
20230628;0;17,77
20230629;0,04;21,6
20230630;0;23,48
20230701;0,01;22,36
20230702;0,2;18,3
20230703;0,13;22,14
20230704;0,01;16,37
20230705;0;8,47
20230706;0;18,92
20230707;0;22,93
20230708;0;17,02
20230709;0,02;21,83
20230710;0,54;22,61
20230711;0,66;18,6
20230712;0,04;21,95
20230713;0,08;23,54
20230714;0,19;21,05
20230715;0,08;19,46
20230716;0,11;20,14
20230717;0,17;22,21
20230718;0;21,57
20230719;0;25,28
20230720;0;24,56
20230721;0,05;23,85
20230722;0,1;15,6
20230723;0,02;17,19
20230724;0,3;20,78
20230725;0,06;22,38
20230726;0,34;20,34
20230727;1,1;20,4
20230728;0,37;23,79
20230729;0,02;21,73
20230730;0;17,6
20230731;3,59;21,42
20230801;0,49;25,54
20230802;0,03;25,58
20230803;0;22,2
20230804;0;21,61
20230805;0;23,34
20230806;0;23,35
20230807;0,01;20,16
20230808;0,01;24,63
20230809;0,12;21,57
20230810;0,17;22
20230811;0,03;24,76
20230812;0,03;23,63
20230813;0;20,78
20230814;0,03;22,01
20230815;0,01;22,26
20230816;0;13,75
20230817;0;21,57
20230818;0,02;21,64
20230819;0,39;22,31
20230820;0,04;18,62
20230821;0,63;17,86
20230822;0,24;15,97
20230823;0,05;20,7
20230824;0,03;21,5
20230825;0;23,69
20230826;0,05;23,25
20230827;0,08;24,84
20230828;0,09;25,16
20230829;0,02;20,66
20230830;0,07;23,54
20230831;0,08;25,26
20230901;0;23,82
20230902;0,06;17,77
20230903;0,06;16,63
20230904;0;24,41
20230905;0,03;23,7
20230906;0,01;25,14
20230907;0;22,02
20230908;0;16,26
20230909;0,02;21,65
20230910;0,04;19,53
20230911;0,09;23,49
20230912;0;24,43
20230913;0;18,49
20230914;0;24,16
20230915;0,22;19,5
20230916;0,08;20,6
20230917;0;18,5
20230918;0,09;23,43
20230919;0,05;23,69
20230920;0;23,56
20230921;0;25,18
20230922;0;18,81
20230923;0;19,89
20230924;0;17,1
20230925;0;23,28
20230926;0;21,59
20230927;0;23,46
20230928;0;24,43
20230929;0;20,89
20230930;0,02;21,66
20231001;0,09;18,26
20231002;0,04;21,11
20231003;0,69;17,38
20231004;0,43;11,68
20231005;0,28;15,25
20231006;0,12;20,48
20231007;0,17;19,06
20231008;0,15;18,37
20231009;0,23;21,13
20231010;0,06;22,29
20231011;0,03;22
20231012;0;23,44
20231013;0,16;21,22
20231014;1,07;20,49
20231015;0,64;22,4
20231016;0,11;17,14
20231017;0,01;21,66
20231018;0,02;22,14
20231019;2,16;23,36
20231020;5,82;21,11
20231021;10,47;9,93
20231022;2;17,97
20231023;2,47;20,75
20231024;11,79;14,59
20231025;26,24;14,55
20231026;7,54;14,37
20231027;7,92;19,75
20231028;7,09;14,74
20231029;1,83;17,85
20231030;4,44;19,49
20231031;10,86;18,31
20231101;22,75;15,27
20231102;11,6;17,29
20231103;5,81;17,48
20231104;4,66;19,66
20231105;13,07;16,78
20231106;13,27;18,19
20231107;12,15;19
20231108;0,3;19,66
20231109;0,05;19,42
20231110;2,73;18,23
20231111;2,09;17,39
20231112;0,13;14,2
20231113;6,49;19,41
20231114;2,32;20,51
20231115;0,23;18,38
20231116;0,05;20,89
20231117;0;20,27
20231118;1,64;16,33
20231119;5,12;18,84
20231120;1,31;17,29
20231121;0,19;19,8
20231122;0,17;16,87
20231123;0,29;20,46
20231124;0,24;19,63
20231125;0,05;17,01
20231126;0,01;19,61
20231127;0,18;19,72
20231128;0,06;20,44
20231129;0,02;20,22
20231130;0,09;21,14
20231201;0,37;21,17
20231202;0,51;21,48
20231203;0,07;20,94
20231204;0,12;20,63
20231205;0,35;20,49
20231206;0,15;20,71
20231207;1,64;17,64
20231208;1,33;18,56
20231209;0,82;19,45
20231210;0,99;18,98
20231211;0,12;19,43
20231212;0,07;19,38
20231213;0,06;16,78
20231214;0,07;16,12
20231215;0,08;16,53
20231216;0;17,09
20231217;0;17,7
20231218;0,06;19,17
20231219;0,32;18,64
20231220;1,13;17,55
20231221;1,69;18,96
20231222;0,29;15,53
20231223;0,41;15,59
20231224;0,63;17,17
20231225;0,16;15,86
20231226;0,03;14,66
20231227;0,66;17,36
20231228;1,04;19,09
20231229;3,47;19,37
20231230;6,22;18,9
20231231;0,43;17,95
20240101;0,25;18,53
20240102;0;17,73
20240103;0;20,38
20240104;0;19,86
20240105;0;19,65
20240106;0;20,15
20240107;0;20,02
20240108;0,24;20,34
20240109;0,15;21,16
20240110;0;20,36
20240111;0;20,61
20240112;0;20,29
20240113;0;21,63
20240114;0,01;21,28
20240115;0;20,67
20240116;0;21,27
20240117;0;20,91
20240118;0,03;21,27
20240119;0,04;21,39
20240120;0;21,75
20240121;0,01;21,42
20240122;0,07;22,34
20240123;0,14;23,04
20240124;0,03;23,13
20240125;0,03;22,86
20240126;0,32;20,96
20240127;0,07;21,3
20240128;0,13;22,99
20240129;0;22,22
20240130;0;21,34
20240131;0;19,81
20240201;0;17,52
20240202;0;13,39
20240203;0,24;13,77
20240204;0,57;18,45
20240205;0,02;19,93
20240206;0,12;13,12
20240207;0,12;9,52
20240208;0,02;14,09
20240209;0,01;18,49
20240210;0,55;16,7
20240211;0,06;22,35
20240212;0;23,5
20240213;0;22,99
20240214;0;22,48
20240215;0;21,2
20240216;0;21,66
20240217;0;22,41
20240218;0;23,54
20240219;0,03;23,4
20240220;0;22,75
20240221;0;24,13
20240222;0;23,95
20240223;0;24,49
20240224;0;24,18
20240225;0;23,67
20240226;0;21,66
20240227;0;24,16
20240228;0;25,47
20240229;0;25,17
20240301;0,01;25,01
20240302;0,01;24,19
20240303;0;25,68
20240304;0;24,28
20240305;0,59;23,83
20240306;0,12;22,95
20240307;0;22,45
20240308;0;22,38
20240309;0;21,83
20240310;0;22,97
20240311;0;21,45
20240312;0;21,68
20240313;0,06;20,31
20240314;0;23,48
20240315;0;21,91
20240316;0;22,69
20240317;0;20,5
20240318;0,03;23,99
20240319;0;21,85
20240320;0,54;20,3
20240321;0,06;20,05
20240322;0;20,94
20240323;0;23,14
20240324;0;22,76
20240325;0,01;23,39
20240326;0,1;24,46
20240327;0,67;24,22
20240328;1,65;20,27
20240329;0,07;23,21
20240330;0;24,62
20240331;0;24,12
20240401;0;20,34
20240402;0,02;16,18
20240403;0,18;18,53
20240404;0,17;12,63
20240405;0,16;21,56
20240406;0,04;23,94
20240407;0;21,63
20240408;1,79;21,91
20240409;0,02;24,04
20240410;0;26
20240411;0;26,33
20240412;0;25,42
20240413;0;24,64
20240414;0;24,11
20240415;0;23,34
20240416;0;21,42
20240417;0,27;20,31
20240418;0,33;11,38
20240419;1,63;16,61
20240420;1,28;12,07
20240421;1,72;17,03
20240422;5,75;10,47
20240423;2,96;21,06
20240424;0;22,67
20240425;0,1;22,76
20240426;0,09;13,95
20240427;1,16;13,05
20240428;0,99;16,88
20240429;1,81;20,19
20240430;0,08;22,51
20240501;0,06;21,8
20240502;0,81;14,6
20240503;3,26;13,69
20240504;1,87;9,1
20240505;7,96;14,38
20240506;4,27;21,03
20240507;1,05;18,87
20240508;1,74;13,85
20240509;1,55;15,31
20240510;6,01;19,61
20240511;2,1;22,34
20240512;0,15;18,85
20240513;0,01;23,81
20240514;0,06;23,29
20240515;0,02;20,85
20240516;1,3;21,4
20240517;1,86;21,62
20240518;1,39;21,49
20240519;0,01;23,28
20240520;8,88;22,81
20240521;49,03;11,08
20240522;13,8;21,01
20240523;3,87;13,56
20240524;5,56;17,53
20240525;1,55;17,33
20240526;0,17;17,45
20240527;0,44;18,25
20240528;1,07;16,99
20240529;11,24;22,37
20240530;1,17;19,6
20240531;0,13;22
20240601;11,21;23,01
20240602;4,39;20,34
20240603;1,77;16,96
20240604;2,56;19,24
20240605;0,14;20,81
20240606;3,52;19,14
20240607;1,89;22,48
20240608;0,33;24,07
20240609;3,32;20,48
20240610;0,93;23,99
20240611;0,12;20,12
20240612;8,32;15,65
20240613;1,41;19,26
20240614;4,94;20,24
20240615;2,98;20,78
20240616;0,89;22,06
20240617;0,04;24,05
20240618;5,26;17,26
20240619;2,48;13,29
20240620;0,04;15,58
20240621;0,17;17,2
20240622;0,64;23,3
20240623;9,44;23,34
20240624;3,45;20,36
20240625;0,5;19,84
20240626;0,22;21
20240627;0,04;23,4
20240628;0;22,61
20240629;1,69;24,95
20240630;1,27;20,85
20240701;0,07;20,46
20240702;0,04;19,39
20240703;0,27;22,78
20240704;0,13;21,62
20240705;0,12;17,11
20240706;0,06;18,66
20240707;0,02;23,15
20240708;0,01;21,84
20240709;0;22,94
20240710;0;24,03
20240711;0,03;20,15
20240712;0,06;19,87
20240713;0,2;20,94
20240714;0,13;21,22
20240715;0;24,36
20240716;0;20,04
20240717;0,12;20,29
20240718;0,15;18,86
20240719;0,3;17,46
20240720;0,12;22,12
20240721;0,04;22,15
20240722;6,91;21,39
20240723;0,75;18,48
20240724;0,03;19,01
20240725;0,08;24,2
20240726;0,08;22,33
20240727;0,02;23,07
20240728;0;21,88
20240729;0;22,44
20240730;0;20,77
20240731;0;23,43
20240801;0,07;24,5
20240802;0,21;19,79
20240803;0,19;22,8
20240804;0,23;20,99
20240805;0,11;21,84
20240806;0,09;13,23
20240807;0,03;23,09
20240808;0;23,25
20240809;0,01;22,87
20240810;0,03;18,07
20240811;0;19,86
20240812;0,02;25,7
20240813;0,03;20,59
20240814;0;23,21
20240815;0;22,97
20240816;0;22
20240817;0;21,17
20240818;0,01;25,2
20240819;0,1;24,02
20240820;0,06;22,1
20240821;0;23,8
20240822;0;22,23
20240823;0;20,93
20240824;0,01;19,52
20240825;0,03;15,86
20240826;0,01;16,36
20240827;0,04;21,52
20240828;0,02;20,24
20240829;0;23,64
20240830;0;20,21
20240831;0,06;16,63
20240901;0,05;17,32
20240902;0,03;22,76
20240903;11,2;17,96
20240904;4,29;21,77
20240905;0,05;21,46
20240906;0,11;21,92
20240907;0,07;10,78
20240908;0,32;17,5
20240909;0,22;20,74
20240910;0,01;19,93
20240911;0;17,14
20240912;0,17;17,56
20240913;0,17;14,24
20240914;0,02;23,07
20240915;0;24,87
20240916;0,41;22,35
20240917;0,29;16,66
20240918;0;24,07
20240919;0;22,11
20240920;0,34;20,06
20240921;0,47;18,22
20240922;0,27;19,54
20240923;4,18;16,52
20240924;1,44;24,21
20240925;0,37;22,14
20240926;0,73;22,31
20240927;1,7;24,33
20240928;3,28;16,56
20240929;11,49;18,37
20240930;1,4;16,42
20241001;0,35;21,05
20241002;0,41;23,77
20241003;0,17;22,71
20241004;0,32;19,55
20241005;0,23;18,44
20241006;0,73;19,55
20241007;0,17;19,42
20241008;0,2;17,71
20241009;0,05;20,4
20241010;0,06;19,5
20241011;0,02;19,48
20241012;0;19,57
20241013;0,56;19,66
20241014;0,16;17,56
20241015;0;10,68
20241016;0;15,92
20241017;0;21,96
20241018;0;20,42
20241019;0,18;19,33
20241020;0,24;17,25
20241021;0,83;20,99
20241022;1,36;21,76
20241023;1,01;20,84
20241024;0,49;20,93
20241025;0;21,18
20241026;0;20,02
20241027;0;22,38
20241028;0,15;18,41
20241029;0,03;14,7
20241030;0,05;18,97
20241031;0,53;10,66
20241101;0,72;11,1
20241102;0,03;17,47
20241103;0,11;19,24
20241104;0,08;9,5
20241105;0,2;19,81
20241106;0,26;19,85
20241107;0,72;19,68
20241108;0,22;17,26
20241109;0,58;16,14
20241110;0,29;16,02
20241111;0,07;12,63
20241112;0,53;12,79
20241113;0,51;15,45
20241114;0,19;7,48
20241115;0,04;15,73
20241116;0,14;18,61
20241117;0,52;17,23
20241118;0,08;21,52
20241119;0,04;20,34
20241120;0,34;17,08
20241121;0,34;14,78
20241122;1,17;15,62
20241123;0,09;12,1
20241124;0,16;18,12
20241125;0,02;20,17
20241126;0,3;18,5
20241127;0,45;14,15
20241128;0,18;17,09
20241129;0;17,52
20241130;0;20,15
20241201;0,04;19,84
20241202;0,02;17,91
20241203;0;18,18
20241204;0,07;19,77
20241205;0,04;18,76
20241206;0,02;21,93
20241207;0,05;21,72
20241208;0,25;20,88
20241209;0,03;20,91
20241210;0;20,32
20241211;0,01;21,01
20241212;0,12;20,53
20241213;0,04;21,3
20241214;0,02;20,02
20241215;0;19,99
20241216;0;18,59
20241217;0;18,54
20241218;0,03;19,14
20241219;0,02;14,43
20241220;0,01;16,28
20241221;0;10,68
20241222;0;11,73
20241223;0;15,45
20241224;0;18,15
20241225;0;17,97
20241226;0,07;18,13
20241227;0,05;18,4
20241228;0,01;16,45
20241229;0,07;19,58
20241230;0,37;18,57
20241231;0,15;15,36
20250101;0,04;19,08
20250102;0;14,93
20250103;0,24;9,61
20250104;0,49;15,06
20250105;0,18;13,82
20250106;0;15,92
20250107;0;20,58
20250108;0;21,51
20250109;0;21,58
20250110;0;22,13
20250111;0;21,95
20250112;0;21,49
20250113;0,03;21,32
20250114;0,41;22,16
20250115;0,01;15,88
20250116;0,06;21,41
20250117;0,06;21,61
20250118;0,09;21,2
20250119;0,18;21,51
20250120;0,06;22,31
20250121;0,12;22,61
20250122;0,11;21,84
20250123;0,03;21,92
20250124;0;22,21
20250125;0,03;21,61
20250126;0;22,4
20250127;0;21,76
20250128;0;19,22
20250129;0,02;20,78
20250130;0,04;18,68
20250131;0;22,18
20250201;0,02;22,27
20250202;0,2;21,43
20250203;0,21;20,99
20250204;0,26;20,42
20250205;0,01;22,38
20250206;0;22,53
20250207;0,01;22,44
20250208;0,06;19,25
20250209;0,05;22,26
20250210;0,1;22,52
20250211;0,02;22,01
20250212;0;21,66
20250213;0;23,4
20250214;0,06;22,64
20250215;0,04;24,63
20250216;0,12;21,95
20250217;0;20,34
20250218;0;22,74
20250219;0;23,51
20250220;0;23,02
20250221;0;21,79
20250222;0;17
20250223;0;21,16
20250224;0;21,6
20250225;0,21;22,83
20250226;2,06;18,83
20250227;0,11;23,53
20250228;0;20,35
20250301;0;20,41
20250302;0;23,78
20250303;0;22,13
20250304;0;22,93
20250305;0;23,84
20250306;0;21,55
20250307;0;20,76
20250308;0;24,81
20250309;0;25,13
20250310;0;24,72
20250311;0;24,06
20250312;0;24,64
20250313;0;24,2
20250314;0;23,13
20250315;0;22,7
20250316;0,81;19,87
20250317;0,22;18,75
20250318;0,74;10,84
20250319;0,16;16,04
20250320;0,02;18,57
20250321;0;17,91
20250322;0;24,1
20250323;0,02;25,34
20250324;0;26,17
20250325;0;24,4
20250326;0;23,98
20250327;0;21,37
20250328;0;22,7
20250329;0,04;21,42
20250330;0;24,13
20250331;0;24,05
20250401;0,03;22,18
20250402;0;17,3
20250403;0;21,38
20250404;0,04;19,22
20250405;0,02;21,32
20250406;0;19,98
20250407;0,05;14,48
20250408;0;18,99
20250409;0;16,47
20250410;0,17;12,71
20250411;0,21;21,43
20250412;0,3;22,53
20250413;0,03;25,12
20250414;0;25,1
20250415;0;24,56
20250416;0;24,81
20250417;0;21,85
20250418;0;16,82
20250419;0,12;8,65
20250420;0,24;11,96
20250421;0,1;17,61
20250422;0,22;15,76
20250423;0,18;16,71
20250424;0,01;20,59
20250425;0,01;19
20250426;0,45;9,91
20250427;0,12;14,84
20250428;0;13,64
20250429;0;19,15
20250430;0;8,53
20250501;0,04;10,73
20250502;0,12;20,46
20250503;0,15;12,85
20250504;0,06;23,45
20250505;0,57;12,91
20250506;0,23;14,3
20250507;0,05;10,29
20250508;0,25;10,38
20250509;0,06;21,91
20250510;0;24,89
20250511;0,18;22,32
20250512;0,01;20,4
20250513;0;24,28
20250514;0,04;19,16
20250515;0,39;18,05
20250516;0,32;10,44
20250517;0,36;15,98
20250518;0,11;20,22
20250519;0,14;13,88
20250520;0,16;14,1
20250521;0;20,08
20250522;0;17,13
20250523;0;24,57
20250524;0;22,7
20250525;0,01;22,7
20250526;0,01;21,06
20250527;0,01;10,79
20250528;0,02;17,16
20250529;0,02;23,07
20250530;0,01;16,44
20250531;0,01;16,39
20250601;0;20,11
20250602;61,65;20,65
20250603;4,04;22,57
20250604;0,09;21,12
20250605;0,01;21,74
20250606;0,4;20,08
20250607;0,04;22,72
20250608;0,22;23,65
20250609;33,28;16,4
20250610;27,11;17,02
20250611;0,15;15,58
20250612;0,64;20,47
20250613;0,88;14,42
20250614;0,38;10,29
20250615;0,13;19,1
20250616;0,02;24,01
20250617;0;23,52
20250618;2,56;21,02
20250619;0,25;19,4
20250620;0,03;15,61
20250621;0,05;16,8
20250622;0,09;11,46
20250623;0,16;23,52
20250624;0,02;16,96
20250625;0,01;17,62
20250626;0;23,51
20250627;0,02;24,98
20250628;0,05;21,07
20250629;0;15,1
20250630;0;21,02
20250701;0;23,63
20250702;0;22,17
20250703;0,1;22,23
20250704;3,03;20,05
20250705;4,88;18,09
20250706;0,04;23,69
20250707;0,01;24,98
20250708;0,27;20,96
20250709;0,31;15,92
20250710;2,94;21,71
20250711;0,67;21,53
20250712;0,11;17,86
20250713;0,12;20,98
20250714;0,01;23,04
20250715;1,02;22,81
20250716;0,23;23,66
20250717;0,08;24,02
20250718;0,19;20,83
20250719;0,12;23,24
20250720;0,1;23,16
20250721;0,2;24,02
20250722;0,12;24,35
20250723;0,14;19,49
20250724;0,67;18,63
20250725;0,1;21,46
20250726;0,01;22,82
20250727;0,18;23,34
20250728;0,58;24,45
20250729;7,21;20,59
20250730;2,08;19,86
20250731;0,23;21,02
20250801;0,21;21,47
20250802;0,01;23,64
20250803;0,26;22,47
20250804;0,04;23,33
20250805;0;21,79
20250806;0,25;23,94
20250807;2,05;23,85
20250808;3,24;17,95
20250809;2,2;20,34
20250810;0,18;19,98
20250811;0,04;21,96
20250812;0,19;22,72
20250813;0,36;21,44
20250814;0,59;21,79
20250815;4,54;18,92
20250816;9,06;15,81
20250817;1,76;19,43
20250818;0,17;21,95
20250819;0,2;20,5
20250820;1,78;24,9
20250821;0,73;22,36
20250822;0,02;21,27
20250823;0,04;23,49
20250824;0;24,49
20250825;0,31;22,31
20250826;1,92;23,78
20250827;1,47;25,23
20250828;0;26,15
20250829;0,24;25,51
20250830;0,14;21,63
20250831;0,02;21,27
20250901;2,57;22,23
20250902;0,81;21,65
20250903;0,01;20,34
20250904;0,98;19,24
20250905;1,53;17,18
20250906;0,15;24,62
20250907;0,06;13,97
20250908;0,09;17,41
20250909;0,02;24,24
20250910;0,04;24,59
20250911;0,08;22,43
20250912;2,68;15,62
20250913;0,71;22,6
20250914;0,01;21,12
20250915;0,01;24,1
20250916;0,04;22,49
20250917;4,53;21,82
20250918;5,68;12,82
20250919;1,4;17,39
20250920;0,15;22,64
20250921;0,05;22,06
20250922;2,35;24,61
20250923;1,35;24,48
20250924;4,81;21,06
20250925;2,54;21,1
20250926;0,95;23,18
20250927;2,81;19,2
20250928;0,04;21,74
20250929;0,88;23,13
20250930;8,07;21,33
20251001;4,93;19,43
20251002;0,17;19,84
20251003;6,53;14,83
20251004;2,47;21,51
20251005;0,1;18,02
20251006;0,19;19,07
20251007;0,17;13,09
20251008;1,37;17,5
20251009;3,66;20,17
20251010;2,97;18,53
20251011;12,91;15,18
20251012;17,31;19,23
20251013;1,49;21,47
20251014;0,24;19,9
20251015;3,55;19,28
20251016;4,39;21,52
20251017;3,2;9,25
20251018;3,5;14,03
20251019;2,81;19,07
20251020;1,85;20,02
20251021;1,04;18,71
20251022;0,1;12,36
20251023;0,42;11,75
20251024;0,11;17,24
20251025;0,34;17,7
20251026;0,26;18,36
20251027;0,83;12,95
20251028;0,23;21,6
20251029;5,78;20,76
20251030;6,49;17,67
20251031;1,57;22,09
20251101;0,01;20,82
20251102;0,07;19,37
20251103;0,06;20,76
20251104;0;21,32
20251105;1,91;14,59
20251106;0,7;15,07
20251107;0,25;20,1
20251108;0,01;19,72
20251109;0,72;19,95
20251110;1,32;16,09
20251111;0,23;16,99
20251112;0,01;20,41
20251113;0,01;19,23
20251114;0;19,34
20251115;1,45;18,77
20251116;0,99;16,71
20251117;0,97;18,47
20251118;0,45;17,61
20251119;0,39;20,37
20251120;0,35;17,67
20251121;0,32;18,23
20251122;0,62;20,23
20251123;2,4;18,44
20251124;5,83;12,79
20251125;6,22;14,74
20251126;3,68;18,99
20251127;1,27;19,03
20251128;1,88;15,81
20251129;2,84;6,08
20251130;0,43;14,95
20251201;1,35;12,91
20251202;3,01;18,46
20251203;2,42;21,61
20251204;5,82;20,26
20251205;1,26;17,42
20251206;0,62;16,36
20251207;0,14;20,57
20251208;0,5;19,15
20251209;0;17,73
20251210;0;19,22
20251211;0;19,27
20251212;0;18,74
20251213;0,05;19,51
20251214;0,09;20,98
20251215;0;19,87
20251216;0;17,77
20251217;0;17,98
20251218;0;19,63
20251219;0;21,09
20251220;0;17,09
20251221;0;18,5
20251222;0;19,49
20251223;0,02;21,3
20251224;0,05;20,71
20251225;0;21,13
20251226;0,09;21,6
20251227;0,13;20,32
20251228;0,16;19,4
20251229;0,08;17,1
20251230;0,05;16,07
20251231;0;19,37
20260101;0,05;12,96
20260102;0,06;16,64
20260103;0;17,68
20260104;0,13;19,31
20260105;0,55;12,98
20260106;0,09;19,49
20260107;0;20,66
20260108;0,01;18,38
20260109;0;18,82
20260110;0;17,52
20260111;0,24;19,12
20260112;0,15;14,76
20260113;0,01;14,9
20260114;0,16;14,07
20260115;0,38;19,74
20260116;0,85;13,41
20260117;0,21;19,78
20260118;0,02;19,46
20260119;0,41;19,43
20260120;0,79;21,3
20260121;0,15;21,75
20260122;0,91;20,62
20260123;0;20,7
20260124;0,03;21,29
20260125;0,65;17,33
20260126;0,53;20,28
20260127;0,13;20,4
20260128;0;20,02
20260129;0,05;18,71
20260130;0,02;18,72
20260131;7,93;17,22
20260201;13,15;15,81
20260202;25,24;15,61
20260203;1,91;21,35
20260204;0,09;20,98
20260205;0;22,44
20260206;4,16;18,8
20260207;4,19;19,47
20260208;0,53;20,87
20260209;0,01;18,53
20260210;0,6;22,93
20260211;1,29;21,93
20260212;0;22,14
20260213;0,03;22,03
20260214;0,84;20,22
20260215;0,41;17,08
20260216;0,01;20,04
20260217;0,21;21,85
20260218;0,14;16,08
20260219;0;21,6
